"log2FoldChange","pvalue","padj","peak_key","chr","start","end","source_method"
7.42267320663121,0.000300378062437652,0.0214782944073522,"chr2:151739211:151739510","chr2",151739211,151739510,"limma_voom"
6.66252717041777,0.000608150353424998,0.0214782944073522,"chr2:151740073:151740229","chr2",151740073,151740229,"limma_voom"
-7.25075493637658,0.000629403165401269,0.0214782944073522,"chr2:151741477:151741753","chr2",151741477,151741753,"limma_voom"
-6.84294143089083,0.000650728240075738,0.0215759575832916,"chr2:151744042:151744212","chr2",151744042,151744212,"limma_voom"
6.62639640623531,0.000629990695982715,0.0214782944073522,"chr2:152343489:152343647","chr2",152343489,152343647,"limma_voom"
6.57178500227413,0.000926569627688871,0.0245282395344146,"chr2:152363700:152363865","chr2",152363700,152363865,"limma_voom"
-7.74103605220675,0.000363541345294524,0.0214782944073522,"chr2:152788812:152789129","chr2",152788812,152789129,"limma_voom"
1.43637467837769,0.000217332931759576,0.0214782944073522,"chr2:152817903:152818094","chr2",152817903,152818094,"limma_voom"
-7.31820185106059,0.000355310855472455,0.0214782944073522,"chr2:152848560:152848718","chr2",152848560,152848718,"limma_voom"
-1.55581929842763,0.000747322428328526,0.0224089854133214,"chr2:153344932:153345459","chr2",153344932,153345459,"limma_voom"
6.63474966513102,0.000617798375923388,0.0214782944073522,"chr2:153346767:153346917","chr2",153346767,153346917,"limma_voom"
6.27852703590845,0.00142426846769539,0.0303244182535678,"chr2:153446250:153446404","chr2",153446250,153446404,"limma_voom"
6.33499793188086,0.00132061824615701,0.0290404196436812,"chr2:153454937:153455122","chr2",153454937,153455122,"limma_voom"
-7.24916936615545,0.000392263074807379,0.0214782944073522,"chr2:153492617:153492768","chr2",153492617,153492768,"limma_voom"
7.27693187434255,0.000267944193505377,0.0214782944073522,"chr2:154634181:154634342","chr2",154634181,154634342,"limma_voom"
-6.4684442241449,0.00166192164982068,0.0332960880755417,"chr2:155134554:155134715","chr2",155134554,155134715,"limma_voom"
6.62639640623531,0.000629990695982715,0.0214782944073522,"chr2:155584254:155584413","chr2",155584254,155584413,"limma_voom"
-7.52943124314077,0.000273245565004089,0.0214782944073522,"chr2:155592491:155592641","chr2",155592491,155592641,"limma_voom"
-6.99003969858215,0.000568350173108164,0.0214782944073522,"chr2:155604683:155604841","chr2",155604683,155604841,"limma_voom"
6.27330107760474,0.00124941353112129,0.0280764757236416,"chr2:155692543:155692701","chr2",155692543,155692701,"limma_voom"
-6.28547397707704,0.00190556597393391,0.036187553148531,"chr2:156782606:156782948","chr2",156782606,156782948,"limma_voom"
6.98052451242378,0.00040808257102114,0.0214782944073522,"chr2:158144356:158144561","chr2",158144356,158144561,"limma_voom"
6.35916360588379,0.00249624404398826,0.0427538394669028,"chr2:160378332:160378555","chr2",160378332,160378555,"limma_voom"
6.21450382206264,0.00261681572919916,0.0438962352002126,"chr2:160578807:160578971","chr2",160578807,160578971,"limma_voom"
7.82410669260227,0.000142544435316508,0.0214782944073522,"chr2:160646043:160646208","chr2",160646043,160646208,"limma_voom"
7.91135793457193,0.000111513425959247,0.0214782944073522,"chr2:164748280:164748442","chr2",164748280,164748442,"limma_voom"
-7.48714222271332,0.000287354272523501,0.0214782944073522,"chr2:164758616:164758776","chr2",164758616,164758776,"limma_voom"
-7.64591758091763,0.000238077360548884,0.0214782944073522,"chr2:164823175:164823337","chr2",164823175,164823337,"limma_voom"
-7.4884210822911,0.00028665025185589,0.0214782944073522,"chr2:164823377:164823530","chr2",164823377,164823530,"limma_voom"
-7.08475330056491,0.000470926395580253,0.0214782944073522,"chr2:166712825:166712983","chr2",166712825,166712983,"limma_voom"
-8.28180299680175,9.79247450586197e-05,0.0214782944073522,"chr2:166713745:166713908","chr2",166713745,166713908,"limma_voom"
-6.30988146788296,0.00288107104498721,0.0468749313372468,"chr2:166807925:166808076","chr2",166807925,166808076,"limma_voom"
7.74613830639268,0.000140293990285256,0.0214782944073522,"chr2:167061671:167061835","chr2",167061671,167061835,"limma_voom"
6.61088366710667,0.00141709502187627,0.0302668090435426,"chr2:167222078:167222402","chr2",167222078,167222402,"limma_voom"
7.76685028492829,0.000348558989577184,0.0214782944073522,"chr2:167510490:167510779","chr2",167510490,167510779,"limma_voom"
7.59328079056389,0.000178036243761171,0.0214782944073522,"chr2:167641444:167641596","chr2",167641444,167641596,"limma_voom"
7.0837523668892,0.000336379749430609,0.0214782944073522,"chr2:167672266:167672422","chr2",167672266,167672422,"limma_voom"
7.30324270688544,0.000257817838244242,0.0214782944073522,"chr2:167675263:167675415","chr2",167675263,167675415,"limma_voom"
6.36979382801292,0.00102813662650961,0.0255216870406201,"chr2:167697960:167698138","chr2",167697960,167698138,"limma_voom"
6.59668633597815,0.000971092474115825,0.0250166711294204,"chr2:167925178:167925401","chr2",167925178,167925401,"limma_voom"
6.17767392100623,0.00170583613200242,0.0337552397338323,"chr2:167925442:167925594","chr2",167925442,167925594,"limma_voom"
-6.23363735149554,0.00219370142275633,0.0396619883677248,"chr2:168205609:168205838","chr2",168205609,168205838,"limma_voom"
6.78103145466632,0.000523357643365708,0.0214782944073522,"chr2:168229430:168229602","chr2",168229430,168229602,"limma_voom"
7.49182801996336,0.000256827021822113,0.0214782944073522,"chr2:168229674:168229884","chr2",168229674,168229884,"limma_voom"
-6.94342735434058,0.000567452209717655,0.0214782944073522,"chr2:170154041:170154191","chr2",170154041,170154191,"limma_voom"
-6.71676157699238,0.00078702649475254,0.0227526518833724,"chr2:170154242:170154395","chr2",170154242,170154395,"limma_voom"
-6.89578806014763,0.000638896133607599,0.0214782944073522,"chr2:170155367:170155541","chr2",170155367,170155541,"limma_voom"
6.33317307589741,0.00118939888088365,0.0274024521275119,"chr2:170507859:170508009","chr2",170507859,170508009,"limma_voom"
7.1687239221438,0.000307117985219672,0.0214782944073522,"chr2:172345031:172345196","chr2",172345031,172345196,"limma_voom"
6.76506942923313,0.000943130359416469,0.0246811364580598,"chr2:172441888:172442186","chr2",172441888,172442186,"limma_voom"
-7.76922869918406,0.000197529982441547,0.0214782944073522,"chr2:173035392:173035552","chr2",173035392,173035552,"limma_voom"
-6.34409214409136,0.0021223368611216,0.0388082916089733,"chr2:173660251:173660403","chr2",173660251,173660403,"limma_voom"
6.26940044164656,0.00149397572838809,0.0312468910870987,"chr2:173660495:173660653","chr2",173660495,173660653,"limma_voom"
6.48166040734505,0.00113626292652103,0.0267358891053205,"chr2:174076340:174076619","chr2",174076340,174076619,"limma_voom"
-7.23165852374669,0.000393848417580843,0.0214782944073522,"chr2:174453569:174453721","chr2",174453569,174453721,"limma_voom"
-6.25181098922265,0.00200286746091186,0.0373870477084627,"chr2:174622189:174622403","chr2",174622189,174622403,"limma_voom"
6.48475954527493,0.0017057863530361,0.0337552397338323,"chr2:174674305:174674516","chr2",174674305,174674516,"limma_voom"
-6.69872222652927,0.00103188623957517,0.0255855311332428,"chr2:179977609:179977982","chr2",179977609,179977982,"limma_voom"
6.68882279840912,0.000564589245115852,0.0214782944073522,"chr2:180024393:180024552","chr2",180024393,180024552,"limma_voom"
7.08198178828829,0.000457659978397012,0.0214782944073522,"chr2:180172231:180172441","chr2",180172231,180172441,"limma_voom"
6.87080081495353,0.000440423643038945,0.0214782944073522,"chr2:180578825:180578980","chr2",180578825,180578980,"limma_voom"
6.64978896242591,0.000611880434637693,0.0214782944073522,"chr2:180590123:180590272","chr2",180590123,180590272,"limma_voom"
1.16808053676401,0.000252173004203086,0.0214782944073522,"chr2:180920931:180921157","chr2",180920931,180921157,"limma_voom"
-6.33471595435622,0.00189531043530492,0.0360949325016985,"chr2:180966215:180966372","chr2",180966215,180966372,"limma_voom"
6.87209953833781,0.000436209251935887,0.0214782944073522,"chr2:181188821:181188976","chr2",181188821,181188976,"limma_voom"
-7.1589670458898,0.000479435404218367,0.0214782944073522,"chr2:181460604:181460792","chr2",181460604,181460792,"limma_voom"
6.55544048219139,0.000742018542198815,0.0223597198073684,"chr2:181864783:181865071","chr2",181864783,181865071,"limma_voom"
-6.57674942646252,0.00236452922773078,0.0415626786285144,"chr3:3170765:3171014","chr3",3170765,3171014,"limma_voom"
6.33499793188086,0.00132061824615701,0.0290404196436812,"chr3:9581765:9581918","chr3",9581765,9581918,"limma_voom"
-7.36587286437213,0.000333138391344041,0.0214782944073522,"chr3:14879434:14879587","chr3",14879434,14879587,"limma_voom"
7.4793134094919,0.000202536500767287,0.0214782944073522,"chr3:14887297:14887466","chr3",14887297,14887466,"limma_voom"
7.14918509155857,0.000313788984177382,0.0214782944073522,"chr3:19163390:19163542","chr3",19163390,19163542,"limma_voom"
-7.3464500310916,0.000342726306810583,0.0214782944073522,"chr3:19650934:19651133","chr3",19650934,19651133,"limma_voom"
-6.63717100850913,0.00096457955126531,0.0249626877929663,"chr3:28774707:28774867","chr3",28774707,28774867,"limma_voom"
-6.57164922288507,0.00110451795989303,0.0263351623801668,"chr3:28775766:28775932","chr3",28775766,28775932,"limma_voom"
-7.67370038732883,0.00022665100317748,0.0214782944073522,"chr3:30766021:30766172","chr3",30766021,30766172,"limma_voom"
7.17974253361182,0.000297971905158585,0.0214782944073522,"chr3:30778114:30778271","chr3",30778114,30778271,"limma_voom"
1.36784085098338,0.000764956106756646,0.0226039514775555,"chr3:30793901:30794241","chr3",30793901,30794241,"limma_voom"
-6.85300129926099,0.000909377985750549,0.0243519250309419,"chr3:32676327:32676884","chr3",32676327,32676884,"limma_voom"
-6.83497616305203,0.000668706712110629,0.0216570744003162,"chr3:35921374:35921534","chr3",35921374,35921534,"limma_voom"
7.94642981262359,0.000107879578621442,0.0214782944073522,"chr3:35931443:35931741","chr3",35931443,35931741,"limma_voom"
6.85816960663348,0.000449850618848452,0.0214782944073522,"chr3:36569724:36569897","chr3",36569724,36569897,"limma_voom"
-6.8087748768536,0.000762605582393138,0.0225906712437704,"chr3:36572471:36572646","chr3",36572471,36572646,"limma_voom"
-1.35685921107421,0.00151682399638086,0.03149918510616,"chr3:37515475:37515890","chr3",37515475,37515890,"limma_voom"
1.02547024578771,0.00238199761567497,0.0417713337774747,"chr3:40799406:40799826","chr3",40799406,40799826,"limma_voom"
6.68897492408553,0.00056774435259427,0.0214782944073522,"chr3:40847451:40847610","chr3",40847451,40847610,"limma_voom"
6.6102526014002,0.000665313598183018,0.0216570744003162,"chr3:40949051:40949207","chr3",40949051,40949207,"limma_voom"
-6.98132428983508,0.0005354732185232,0.0214782944073522,"chr3:40950226:40950381","chr3",40950226,40950381,"limma_voom"
6.54501776277891,0.000727768565413446,0.0222179286866793,"chr3:40950906:40951057","chr3",40950906,40951057,"limma_voom"
-7.16903264213517,0.00045403832509118,0.0214782944073522,"chr3:41155266:41155425","chr3",41155266,41155425,"limma_voom"
7.87903210448223,0.000158213703608054,0.0214782944073522,"chr3:41163811:41164071","chr3",41163811,41164071,"limma_voom"
7.95087364860537,0.00012228904748596,0.0214782944073522,"chr3:41741275:41741975","chr3",41741275,41741975,"limma_voom"
-6.55351560352208,0.00114737926252834,0.0267960583717994,"chr3:51340184:51340469","chr3",51340184,51340469,"limma_voom"
6.33309413160247,0.00124506776863068,0.0280425467934338,"chr3:51705344:51705494","chr3",51705344,51705494,"limma_voom"
6.83057678292316,0.00169180331101778,0.0336378378382578,"chr3:58582946:58583394","chr3",58582946,58583394,"limma_voom"
-6.31957928917723,0.00174620149011845,0.0343596768894197,"chr3:60395191:60395390","chr3",60395191,60395390,"limma_voom"
-1.10246408466187,0.0019985827339142,0.0373606840859266,"chr3:60395406:60395596","chr3",60395406,60395596,"limma_voom"
6.50274933430371,0.000956592514541255,0.0248584502151409,"chr3:60509330:60509486","chr3",60509330,60509486,"limma_voom"
6.29295513802977,0.00292962830264334,0.0475090186276264,"chr3:60602555:60602736","chr3",60602555,60602736,"limma_voom"
6.23990909888292,0.00148793849286088,0.0311706065929981,"chr3:60820512:60820669","chr3",60820512,60820669,"limma_voom"
7.1347115625969,0.000347486393050248,0.0214782944073522,"chr3:62507158:62507499","chr3",62507158,62507499,"limma_voom"
6.18075629339755,0.00158304665356262,0.0322374762160809,"chr3:65392101:65392250","chr3",65392101,65392250,"limma_voom"
-6.52788265367255,0.00119043966745884,0.0274024521275119,"chr3:65961195:65961359","chr3",65961195,65961359,"limma_voom"
6.63474966513102,0.000617798375923388,0.0214782944073522,"chr3:67430150:67430306","chr3",67430150,67430306,"limma_voom"
6.57355368103666,0.00122039472135444,0.0277813774245411,"chr3:68935602:68935919","chr3",68935602,68935919,"limma_voom"
6.99404497456428,0.000420567639027461,0.0214782944073522,"chr3:69006452:69006609","chr3",69006452,69006609,"limma_voom"
-7.53086503398053,0.000338743224655319,0.0214782944073522,"chr3:69044263:69044550","chr3",69044263,69044550,"limma_voom"
6.97053408012038,0.000387588148179501,0.0214782944073522,"chr3:69046608:69046765","chr3",69046608,69046765,"limma_voom"
-6.95503640511875,0.000560415299660809,0.0214782944073522,"chr3:69319451:69319624","chr3",69319451,69319624,"limma_voom"
6.29271740043702,0.00195331599992303,0.0367577112929155,"chr3:79673175:79673375","chr3",79673175,79673375,"limma_voom"
6.64307536606608,0.000742404495730755,0.0223597198073684,"chr3:83899562:83899821","chr3",83899562,83899821,"limma_voom"
6.18089078870563,0.00146681402589916,0.0308742033625477,"chr3:84135711:84135866","chr3",84135711,84135866,"limma_voom"
7.77170943935366,0.000136092285533796,0.0214782944073522,"chr3:84461862:84462028","chr3",84461862,84462028,"limma_voom"
-7.27181329519249,0.000374123826750466,0.0214782944073522,"chr3:84471586:84471741","chr3",84471586,84471741,"limma_voom"
-1.32813446225649,0.000324126360001991,0.0214782944073522,"chr3:86108276:86108704","chr3",86108276,86108704,"limma_voom"
-6.89434249460795,0.000668368885081398,0.0216570744003162,"chr3:86109433:86109583","chr3",86109433,86109583,"limma_voom"
7.03433821875792,0.000356026038475336,0.0214782944073522,"chr3:86129875:86130028","chr3",86129875,86130028,"limma_voom"
6.57550579644528,0.000810665618384005,0.0230170992736686,"chr3:86142867:86143043","chr3",86142867,86143043,"limma_voom"
-6.80443051841761,0.000705627928718386,0.0220731544125235,"chr3:86798676:86798830","chr3",86798676,86798830,"limma_voom"
-1.38149518739214,9.61468592371141e-05,0.0214782944073522,"chr3:87901291:87901566","chr3",87901291,87901566,"limma_voom"
7.01243501663897,0.000368811745351762,0.0214782944073522,"chr3:87910983:87911144","chr3",87910983,87911144,"limma_voom"
-6.85422495826125,0.000647479871681577,0.021569917914847,"chr3:88143582:88143750","chr3",88143582,88143750,"limma_voom"
6.56428941843254,0.00116336327310242,0.0270313818648246,"chr3:88244628:88244878","chr3",88244628,88244878,"limma_voom"
6.63902782709843,0.000619633203792488,0.0214782944073522,"chr3:88292083:88292242","chr3",88292083,88292242,"limma_voom"
-7.12716428049327,0.000766963901935633,0.0226184004852936,"chr3:88325202:88325407","chr3",88325202,88325407,"limma_voom"
1.44571766570183,0.00129844843386697,0.0288907732184492,"chr3:88337419:88337606","chr3",88337419,88337606,"limma_voom"
-6.75593270086382,0.000769669873530408,0.0226663434481194,"chr3:88364009:88364285","chr3",88364009,88364285,"limma_voom"
7.99998686495757,0.00010042910525054,0.0214782944073522,"chr3:88422275:88422437","chr3",88422275,88422437,"limma_voom"
-7.76859964336688,0.000203785118666833,0.0214782944073522,"chr3:88501717:88501878","chr3",88501717,88501878,"limma_voom"
-7.67923513684707,0.000226845942100073,0.0214782944073522,"chr3:88510009:88510161","chr3",88510009,88510161,"limma_voom"
6.31403875781574,0.00137527295014894,0.0297907359408993,"chr3:88621862:88622053","chr3",88621862,88622053,"limma_voom"
-6.38482042149883,0.00297792163538369,0.0480693928460049,"chr3:88686894:88687049","chr3",88686894,88687049,"limma_voom"
6.33317307589741,0.00118939888088365,0.0274024521275119,"chr3:88718130:88718283","chr3",88718130,88718283,"limma_voom"
-6.15793788054599,0.00304431700878068,0.0487049781154656,"chr3:88774470:88774626","chr3",88774470,88774626,"limma_voom"
-7.18063702595556,0.000419556974799055,0.0214782944073522,"chr3:89090775:89090943","chr3",89090775,89090943,"limma_voom"
-6.14327876919815,0.00269079448852292,0.0447585370695774,"chr3:89246504:89246692","chr3",89246504,89246692,"limma_voom"
6.62915343944007,0.000623921671246114,0.0214782944073522,"chr3:89732238:89732389","chr3",89732238,89732389,"limma_voom"
-6.49783946593119,0.00124451113442902,0.0280425467934338,"chr3:89764301:89764545","chr3",89764301,89764545,"limma_voom"
-6.4824924483522,0.00249154258085584,0.0427462692333939,"chr3:90053141:90053308","chr3",90053141,90053308,"limma_voom"
6.51247941570131,0.00090936162306082,0.0243519250309419,"chr3:90065691:90065844","chr3",90065691,90065844,"limma_voom"
6.61859956979751,0.000633105378597701,0.0214782944073522,"chr3:90313495:90313667","chr3",90313495,90313667,"limma_voom"
6.80521633188626,0.000502827377819372,0.0214782944073522,"chr3:90433904:90434084","chr3",90433904,90434084,"limma_voom"
-7.05123029263721,0.000490549886634505,0.0214782944073522,"chr3:90475604:90475786","chr3",90475604,90475786,"limma_voom"
7.04324590435983,0.000354624879674046,0.0214782944073522,"chr3:90491438:90491588","chr3",90491438,90491588,"limma_voom"
-6.92406595475342,0.000603475501350748,0.0214782944073522,"chr3:90526679:90526829","chr3",90526679,90526829,"limma_voom"
5.90679077116897,0.00266440945690048,0.0444190212233216,"chr3:93547187:93547346","chr3",93547187,93547346,"limma_voom"
-7.1905349762735,0.000415355722741957,0.0214782944073522,"chr3:94926486:94926654","chr3",94926486,94926654,"limma_voom"
7.42259254291078,0.000228456324487022,0.0214782944073522,"chr3:94934757:94934907","chr3",94934757,94934907,"limma_voom"
6.35771033224367,0.00109261583359364,0.0263109288107218,"chr3:94987713:94987866","chr3",94987713,94987866,"limma_voom"
7.10417022799335,0.000326867374659403,0.0214782944073522,"chr3:94997070:94997223","chr3",94997070,94997223,"limma_voom"
6.71471864238625,0.000543875015572934,0.0214782944073522,"chr3:95106006:95106180","chr3",95106006,95106180,"limma_voom"
-6.76078745498514,0.000729852775646343,0.0222179286866793,"chr3:95230191:95230345","chr3",95230191,95230345,"limma_voom"
7.23066397368117,0.000288990408823506,0.0214782944073522,"chr3:95659294:95659450","chr3",95659294,95659450,"limma_voom"
-7.24590845773226,0.000401426385619826,0.0214782944073522,"chr3:95687833:95687984","chr3",95687833,95687984,"limma_voom"
6.18742489314816,0.00163431805240027,0.0328537143328574,"chr3:95732904:95733053","chr3",95732904,95733053,"limma_voom"
6.64768448517268,0.000603385538892477,0.0214782944073522,"chr3:95894219:95894384","chr3",95894219,95894384,"limma_voom"
-7.59519084346359,0.000342518375434819,0.0214782944073522,"chr3:95928453:95928687","chr3",95928453,95928687,"limma_voom"
-6.32809687676659,0.00211264567227214,0.0387267545109806,"chr3:95995996:95996157","chr3",95995996,95996157,"limma_voom"
-6.4693768692941,0.00144339635278088,0.0305325552106918,"chr3:96058593:96058981","chr3",96058593,96058981,"limma_voom"
-6.5247108813183,0.00135629915355069,0.0295519203482255,"chr3:96429886:96430060","chr3",96429886,96430060,"limma_voom"
7.02240813854933,0.000365210684247091,0.0214782944073522,"chr3:96547505:96547655","chr3",96547505,96547655,"limma_voom"
6.39339728099024,0.00111075645070227,0.0263756989848795,"chr3:96630455:96630604","chr3",96630455,96630604,"limma_voom"
-6.53200413999462,0.00192822513304075,0.0364695121108626,"chr3:97628450:97628734","chr3",97628450,97628734,"limma_voom"
-1.00228055712318,0.00139108030603209,0.0299473817393907,"chr3:97658011:97658277","chr3",97658011,97658277,"limma_voom"
-6.68952718941149,0.000827148861755742,0.0232899626636352,"chr3:98082564:98082782","chr3",98082564,98082782,"limma_voom"
7.60876214178441,0.000173986244454395,0.0214782944073522,"chr3:100440112:100440266","chr3",100440112,100440266,"limma_voom"
-7.4086727864757,0.000322261011465555,0.0214782944073522,"chr3:100488561:100488714","chr3",100488561,100488714,"limma_voom"
8.04692546677772,0.00010724723378261,0.0214782944073522,"chr3:100489115:100489264","chr3",100489115,100489264,"limma_voom"
-7.31714149949212,0.000360428631910445,0.0214782944073522,"chr3:100489796:100489959","chr3",100489796,100489959,"limma_voom"
6.19775653214289,0.00156799861850096,0.0320733362531955,"chr3:100682940:100683109","chr3",100682940,100683109,"limma_voom"
7.04076704327426,0.000385110452820925,0.0214782944073522,"chr3:100968944:100969157","chr3",100968944,100969157,"limma_voom"
8.78432542536539,4.69809904334032e-05,0.0214782944073522,"chr3:101550803:101551470","chr3",101550803,101551470,"limma_voom"
6.47367772141302,0.000921753564610645,0.0245059213855052,"chr3:101552973:101553198","chr3",101552973,101553198,"limma_voom"
-6.43375769194487,0.00241100946811853,0.0420692508630374,"chr3:102995900:102996159","chr3",102995900,102996159,"limma_voom"
-7.02758584994904,0.00050714873964853,0.0214782944073522,"chr3:103790138:103790292","chr3",103790138,103790292,"limma_voom"
7.19744272077299,0.000292422767149793,0.0214782944073522,"chr3:103790424:103790583","chr3",103790424,103790583,"limma_voom"
7.28408804916221,0.00026448156111974,0.0214782944073522,"chr3:103808862:103809029","chr3",103808862,103809029,"limma_voom"
-6.6522670348746,0.000939452687254102,0.0246592064393477,"chr3:103915708:103915867","chr3",103915708,103915867,"limma_voom"
6.39640557220259,0.00146177630752664,0.0308117789158778,"chr3:103967662:103967815","chr3",103967662,103967815,"limma_voom"
7.2780523185409,0.000263368045511266,0.0214782944073522,"chr3:104644508:104644662","chr3",104644508,104644662,"limma_voom"
-7.11554735201879,0.00045799649496309,0.0214782944073522,"chr3:104673464:104673623","chr3",104673464,104673623,"limma_voom"
7.45291742208239,0.000349439319318142,0.0214782944073522,"chr3:105699019:105699248","chr3",105699019,105699248,"limma_voom"
-6.70697360366654,0.000896444922871382,0.0242158189587459,"chr3:105701570:105701760","chr3",105701570,105701760,"limma_voom"
6.6670650008565,0.00059246237391229,0.0214782944073522,"chr3:105758200:105758356","chr3",105758200,105758356,"limma_voom"
6.09136020196535,0.00200439277007359,0.0373870477084627,"chr3:105763548:105763730","chr3",105763548,105763730,"limma_voom"
-6.25689844806471,0.00218035516525002,0.0395167782737864,"chr3:105894561:105894993","chr3",105894561,105894993,"limma_voom"
6.52613131771896,0.000887448023232292,0.0241151533878147,"chr3:105958583:105958770","chr3",105958583,105958770,"limma_voom"
6.12154663072595,0.00276468032265119,0.0456848113858287,"chr3:107866998:107867154","chr3",107866998,107867154,"limma_voom"
-6.14445404217145,0.00291854076874881,0.0473808844288988,"chr3:107895988:107896139","chr3",107895988,107896139,"limma_voom"
6.0477505648327,0.00284013173501437,0.0464119659323791,"chr3:107918133:107918291","chr3",107918133,107918291,"limma_voom"
-6.28176030047366,0.00259041353521875,0.043732551836067,"chr3:108416010:108416159","chr3",108416010,108416159,"limma_voom"
6.33761136555255,0.0017109469966057,0.0338216413029832,"chr3:108466565:108466722","chr3",108466565,108466722,"limma_voom"
6.87173312293409,0.000522753774804513,0.0214782944073522,"chr3:108509954:108510322","chr3",108509954,108510322,"limma_voom"
-6.54842614458873,0.00133335686510508,0.029217342714026,"chr3:108839019:108839171","chr3",108839019,108839171,"limma_voom"
-1.20944379894142,0.00244384139312369,0.042344019104916,"chr3:109027558:109027802","chr3",109027558,109027802,"limma_voom"
6.16339220757634,0.00297432042658009,0.0480503807534665,"chr3:109123122:109123352","chr3",109123122,109123352,"limma_voom"
-6.59183478206197,0.00101231882288979,0.0254438259025306,"chr3:113630919:113631071","chr3",113630919,113631071,"limma_voom"
5.95382926710729,0.00214458145601548,0.0390592531601325,"chr3:115888853:115889100","chr3",115888853,115889100,"limma_voom"
6.11171527955877,0.0023601911786618,0.041523588252097,"chr3:116341341:116341500","chr3",116341341,116341500,"limma_voom"
7.74866099424386,0.000211556969319898,0.0214782944073522,"chr3:116387888:116388102","chr3",116387888,116388102,"limma_voom"
-7.20435722025609,0.000560169036551559,0.0214782944073522,"chr3:116712212:116712468","chr3",116712212,116712468,"limma_voom"
-6.32827824220335,0.00176180699371111,0.034575244278099,"chr3:116712525:116712757","chr3",116712525,116712757,"limma_voom"
6.2088115488242,0.00150435676381692,0.0313366742419891,"chr3:121259223:121259376","chr3",121259223,121259376,"limma_voom"
7.66158257079803,0.000196574411388214,0.0214782944073522,"chr3:121260964:121261332","chr3",121260964,121261332,"limma_voom"
-7.42801745518303,0.000310518158791895,0.0214782944073522,"chr3:121267408:121267569","chr3",121267408,121267569,"limma_voom"
5.97872239070535,0.00231828560544397,0.0410779215575287,"chr3:122187083:122187242","chr3",122187083,122187242,"limma_voom"
7.01116273763343,0.000371738155145787,0.0214782944073522,"chr3:122246508:122246659","chr3",122246508,122246659,"limma_voom"
6.50476964920189,0.000869328367908908,0.0238405990356503,"chr3:122292681:122292876","chr3",122292681,122292876,"limma_voom"
-6.21318932112675,0.00249295296803931,0.0427467055052991,"chr3:127791686:127791843","chr3",127791686,127791843,"limma_voom"
6.94691928764192,0.000430332976203507,0.0214782944073522,"chr3:127838899:127839053","chr3",127838899,127839053,"limma_voom"
6.23581216589591,0.00143013318185147,0.0303599614761137,"chr3:129533128:129533455","chr3",129533128,129533455,"limma_voom"
6.86037215058631,0.000443623177631812,0.0214782944073522,"chr3:130708589:130708742","chr3",130708589,130708742,"limma_voom"
6.69597439173002,0.000604824069140335,0.0214782944073522,"chr3:130715327:130715507","chr3",130715327,130715507,"limma_voom"
6.75644991804766,0.000545177117681134,0.0214782944073522,"chr3:133090463:133090895","chr3",133090463,133090895,"limma_voom"
6.08280777643896,0.00175903738943077,0.0345550928122557,"chr3:133314582:133314843","chr3",133314582,133314843,"limma_voom"
-6.92797974309299,0.00252024628108307,0.0429916287747818,"chr3:133623289:133623669","chr3",133623289,133623669,"limma_voom"
6.94975528768544,0.000396128750694073,0.0214782944073522,"chr3:135420634:135420790","chr3",135420634,135420790,"limma_voom"
-7.77299872109408,0.000326821116784625,0.0214782944073522,"chr3:137863900:137864104","chr3",137863900,137864104,"limma_voom"
-6.41317959299826,0.00253334046171193,0.043140764581738,"chr3:137941162:137941396","chr3",137941162,137941396,"limma_voom"
7.20093203554936,0.000300588104813445,0.0214782944073522,"chr3:137962094:137962253","chr3",137962094,137962253,"limma_voom"
6.05713822732553,0.00197234173375003,0.0370447752916492,"chr3:138489764:138489919","chr3",138489764,138489919,"limma_voom"
-7.0396398654833,0.00067417173780219,0.0216883490966402,"chr3:138526071:138526299","chr3",138526071,138526299,"limma_voom"
6.01342823979317,0.00218295900509373,0.0395398753045038,"chr3:142766618:142766768","chr3",142766618,142766768,"limma_voom"
1.08058185954651,0.000781575266343121,0.0227090125362518,"chr3:144627735:144628089","chr3",144627735,144628089,"limma_voom"
1.12950965778888,0.00150459024654306,0.0313366742419891,"chr3:144628749:144629102","chr3",144628749,144629102,"limma_voom"
-6.86782774599204,0.000631182037154596,0.0214782944073522,"chr3:144663408:144663564","chr3",144663408,144663564,"limma_voom"
-7.00440555536813,0.000521816989052213,0.0214782944073522,"chr3:144671792:144671951","chr3",144671792,144671951,"limma_voom"
-6.9074636546312,0.000589857168138501,0.0214782944073522,"chr3:144684326:144684491","chr3",144684326,144684491,"limma_voom"
7.06083813375044,0.000352113296005413,0.0214782944073522,"chr3:144692158:144692312","chr3",144692158,144692312,"limma_voom"
-7.42006103786937,0.000356355701058361,0.0214782944073522,"chr3:144721863:144722139","chr3",144721863,144722139,"limma_voom"
7.58212694645957,0.000237404867898065,0.0214782944073522,"chr3:145924422:145924579","chr3",145924422,145924579,"limma_voom"
-6.51127487318318,0.00279425372379763,0.0459545125317376,"chr3:146779798:146780126","chr3",146779798,146780126,"limma_voom"
7.46380066891912,0.000210425914707801,0.0214782944073522,"chr3:152121719:152121880","chr3",152121719,152121880,"limma_voom"
6.69386890557198,0.000620798952186656,0.0214782944073522,"chr3:152159431:152159604","chr3",152159431,152159604,"limma_voom"
-6.89513330463275,0.000599834340415065,0.0214782944073522,"chr3:152197658:152197812","chr3",152197658,152197812,"limma_voom"
