"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","peak_key","chr","start","end","source_method"
19.5639412797649,-7.76684392044771,2.39887972668036,-3.23769626049393,0.00120499025873546,0.0202502897930018,"chr2:71873502:71873711","chr2",71873502,71873711,"deseq2"
17.6152702692523,-7.61594854722547,2.51652726137832,-3.02637236008092,0.00247507294574486,0.0356773604540377,"chr2:71874178:71874327","chr2",71874178,71874327,"deseq2"
66.0021930939443,-1.56136928126457,0.515652865122744,-3.0279464866212,0.00246221684811073,0.0355719181501203,"chr2:72285961:72286354","chr2",72285961,72286354,"deseq2"
17.6644934098529,7.54354738708618,2.57994633888315,2.92391639058343,0.00345657576695475,0.0462819556408154,"chr2:72286390:72286639","chr2",72286390,72286639,"deseq2"
26.53866676991,-8.20718618780698,2.07798815699768,-3.94958275395799,7.82875417010145e-05,0.00219253952561406,"chr2:72979617:72979778","chr2",72979617,72979778,"deseq2"
18.7439542625507,-7.70512753221402,2.44487731988346,-3.15153953515398,0.00162412173926186,0.0255096203813474,"chr2:73066930:73067089","chr2",73066930,73067089,"deseq2"
23.4227104114341,-8.02680141803544,2.2029628813812,-3.6436389763421,0.000268810400538182,0.00606694471284261,"chr2:73088866:73089022","chr2",73088866,73089022,"deseq2"
55.1610665936966,-9.26308242870213,1.56022460574048,-5.93701855144497,2.90251835466321e-09,7.15455681857865e-07,"chr2:73093282:73093435","chr2",73093282,73093435,"deseq2"
20.9627493597913,-7.86689533754152,2.32306796962478,-3.38642495200525,0.000708096410274528,0.0133273289215327,"chr2:73904782:73904956","chr2",73904782,73904956,"deseq2"
36.291693510121,-8.65840775684513,1.78002676073865,-4.86420089170579,1.14920147925067e-06,6.72075594553762e-05,"chr2:75707493:75707677","chr2",75707493,75707677,"deseq2"
24.0883489406063,-8.06732940605568,2.1745622125931,-3.70986369547718,0.00020737086266619,0.00492716807315174,"chr2:78869487:78869658","chr2",78869487,78869658,"deseq2"
88.9965158810204,1.5317534318773,0.335383366372038,4.56717173677043,4.94348981352813e-06,0.000223837690431784,"chr2:79131202:79131557","chr2",79131202,79131557,"deseq2"
35.1721884242801,8.53539761457927,1.80940677591045,4.717235354822,2.39071075011946e-06,0.000123154309735854,"chr2:79256064:79256216","chr2",79256064,79256216,"deseq2"
139.453608055263,-1.35408290322806,0.25426057337948,-5.32557165757317,1.00636032153098e-07,9.42796471366868e-06,"chr2:79762802:79763017","chr2",79762802,79763017,"deseq2"
24.0690624959282,-8.06668508318826,2.19623711476856,-3.67295727266603,0.000239759585015002,0.00551796852500023,"chr2:84059580:84059743","chr2",84059580,84059743,"deseq2"
36.4977209648422,8.59029166957286,1.7930653835944,4.79084128675368,1.66083464455542e-06,9.1361558934474e-05,"chr2:84504172:84504516","chr2",84504172,84504516,"deseq2"
60.5855579883414,9.31969600087525,1.53653896206857,6.06538215492341,1.3164026359293e-09,4.19846119377123e-07,"chr2:84732493:84732644","chr2",84732493,84732644,"deseq2"
55.6242671621664,9.19799625331816,1.55867817266686,5.90115163900743,3.6097293691358e-09,8.3603910567306e-07,"chr2:84733705:84733855","chr2",84733705,84733855,"deseq2"
46.266599760056,-9.00834426133073,1.62511760601546,-5.54319529121209,2.97001294887129e-08,3.76019101433563e-06,"chr2:84734727:84734876","chr2",84734727,84734876,"deseq2"
37.5361531021053,-8.70763450529692,1.75722660322348,-4.95532817982811,7.22083076032133e-07,4.58011231122342e-05,"chr2:84841601:84841812","chr2",84841601,84841812,"deseq2"
26.1204818505279,8.10702098259055,2.09663487246877,3.86668231509695,0.000110325993771854,0.00291893772733193,"chr2:90504966:90505155","chr2",90504966,90505155,"deseq2"
23.9340004525642,-8.05821000737934,2.18435046358888,-3.68906461746972,0.000225080052669019,0.00524004677863074,"chr2:90525520:90525671","chr2",90525520,90525671,"deseq2"
41.9569570433161,8.79026319876044,1.67445102484399,5.24963887766109,1.52397669777281e-07,1.30804264655162e-05,"chr2:90554225:90554393","chr2",90554225,90554393,"deseq2"
43.553106105195,8.84422164930419,1.6526820703938,5.3514355893005,8.72591971433797e-08,8.57387717386087e-06,"chr2:90575210:90575383","chr2",90575210,90575383,"deseq2"
85.375167409599,-9.89019697219393,1.50780914350399,-6.55931622036072,5.40550663167604e-11,5.08858700899632e-08,"chr2:90660979:90661386","chr2",90660979,90661386,"deseq2"
21.9982831335251,7.85751004233424,2.3335387424373,3.3672078802203,0.000759334258194356,0.0140204188483118,"chr2:90941273:90941503","chr2",90941273,90941503,"deseq2"
35.1533662944836,-8.61308369478405,1.81469268794467,-4.74630429273359,2.07166978823451e-06,0.00010942353591883,"chr2:91026845:91027263","chr2",91026845,91027263,"deseq2"
17.3348513738888,7.51469151314206,2.53500933554063,2.96436443360846,0.00303308851206927,0.0418996949128812,"chr2:91361383:91361538","chr2",91361383,91361538,"deseq2"
20.2292904311078,7.7377272334695,2.3595289425989,3.27935254099778,0.00104045569219205,0.0180571503047247,"chr2:92434409:92434596","chr2",92434409,92434596,"deseq2"
17.6145487436128,7.53678485579695,2.59246700958303,2.907186408906,0.00364695800539475,0.0482335608395342,"chr2:93063452:93063659","chr2",93063452,93063659,"deseq2"
55.005846908071,9.18043262485018,1.56016395688961,5.88427426765619,3.99804383062148e-09,8.94007658478785e-07,"chr2:93454495:93454648","chr2",93454495,93454648,"deseq2"
51.8807081544602,1.67223417712523,0.576842167433639,2.89894579753934,0.00374419615103358,0.0490747829227655,"chr2:93811839:93812151","chr2",93811839,93812151,"deseq2"
18.7343110402117,-7.70468513440973,2.44508206836889,-3.15109469497255,0.00162659744132073,0.0255205267910442,"chr2:102400857:102401017","chr2",102400857,102401017,"deseq2"
26.5579532145881,-8.20771517311247,2.07958815125108,-3.94679839283308,7.92031951517988e-05,0.00221605680011253,"chr2:103480086:103480239","chr2",103480086,103480239,"deseq2"
93.5113629801144,1.03580048797061,0.306697783980717,3.37726759719834,0.000732097893771437,0.0136470436186426,"chr2:103483718:103483881","chr2",103483718,103483881,"deseq2"
18.2519791314074,-7.66806177751146,2.5674003727201,-2.98670275933135,0.0028200376419087,0.0396606016795183,"chr2:103718702:103718933","chr2",103718702,103718933,"deseq2"
80.7373536871872,9.73813182249067,1.56507292428265,6.22215851504436,4.90361228962691e-10,2.15187467130883e-07,"chr2:103959195:103959410","chr2",103959195,103959410,"deseq2"
34.5745452316715,-8.58867808200443,1.82173510018929,-4.71455925788113,2.422345025881e-06,0.000124414850153243,"chr2:104130509:104130665","chr2",104130509,104130665,"deseq2"
18.1306556927264,7.57937569802298,2.48695995695878,3.04764685768868,0.00230640796632327,0.0338054999885629,"chr2:104574207:104574362","chr2",104574207,104574362,"deseq2"
27.6006963348138,8.18583143970833,2.03931018739661,4.01401978487558,5.96933396407269e-05,0.00175782127554542,"chr2:105016558:105016726","chr2",105016558,105016726,"deseq2"
27.0004377775329,8.15399888026202,2.06286276466011,3.95275876803444,7.72553113486638e-05,0.00217092260320884,"chr2:109278002:109278181","chr2",109278002,109278181,"deseq2"
17.6345567139304,-7.61690633970067,2.51877932356215,-3.02404671518764,0.00249417921977133,0.0358818758101932,"chr2:112239060:112239219","chr2",112239060,112239219,"deseq2"
18.8886595282537,-7.7163479047133,2.4349835590544,-3.16895277424783,0.00152989251472428,0.0243435596024762,"chr2:115581039:115581233","chr2",115581039,115581233,"deseq2"
19.1401674699352,7.65827611704168,2.42237988244487,3.16146784925918,0.00156976146434696,0.0248376946786066,"chr2:115582029:115582189","chr2",115582029,115582189,"deseq2"
93.7669921289346,1.48801475324813,0.342954989786603,4.33880479235488,1.43259699218264e-05,0.000530206236199997,"chr2:118478791:118479325","chr2",118478791,118479325,"deseq2"
24.2173928737031,7.99741919279566,2.16781234098295,3.68916582012325,0.000224990546875067,0.00524004677863074,"chr2:118480752:118480903","chr2",118480752,118480903,"deseq2"
56.4224954535059,9.2146296179313,1.6611476508198,5.54714664490166,2.90369195887354e-08,3.70840221399681e-06,"chr2:118659624:118659825","chr2",118659624,118659825,"deseq2"
20.1427623425771,-7.80939109007482,2.36818202347082,-3.29763126849065,0.000975040861977655,0.0171462066614419,"chr2:118802645:118802850","chr2",118802645,118802850,"deseq2"
19.1356270457316,7.65768275440218,2.41998783173779,3.16434762769167,0.00155431024821013,0.0246313650928005,"chr2:118842188:118842339","chr2",118842188,118842339,"deseq2"
23.9286146555717,7.98061794833014,2.18746949730081,3.64833336335784,0.000263947013182675,0.00597334913703249,"chr2:118901110:118901283","chr2",118901110,118901283,"deseq2"
139.317472144441,-1.41408921094929,0.249557139269744,-5.66639453828975,1.45833519571177e-08,2.18806513361741e-06,"chr2:119028888:119029332","chr2",119028888,119029332,"deseq2"
25.8826714630768,-8.17071773648178,2.1017840388873,-3.88751536090617,0.000101275580451362,0.00270523993274314,"chr2:119136419:119136584","chr2",119136419,119136584,"deseq2"
27.9121766739634,8.20262586334526,2.02910178156863,4.04249108539252,5.28863239254491e-05,0.00158292835687633,"chr2:119156474:119156634","chr2",119156474,119156634,"deseq2"
28.5645120244437,-8.31283040268065,2.00788345146842,-4.14009607808723,3.47160389066495e-05,0.0011122665125502,"chr2:119172920:119173073","chr2",119172920,119173073,"deseq2"
76.4841094497447,-1.33823116010154,0.404739094245972,-3.30640449397323,0.000945015597777052,0.0167290977750251,"chr2:119337846:119338237","chr2",119337846,119338237,"deseq2"
24.6768416910663,-8.10360357786257,2.41662403112246,-3.35327443305224,0.00079861479216377,0.0145858093782966,"chr2:120236061:120236523","chr2",120236061,120236523,"deseq2"
18.1362035327215,-7.65797783869065,2.4834245343667,-3.08363621793867,0.00204487471967481,0.030633755907038,"chr2:120730057:120730210","chr2",120730057,120730210,"deseq2"
167.192142611655,1.08536736834173,0.341400519323466,3.17916144501639,0.00147701799795525,0.0237090636552966,"chr2:120730255:120730844","chr2",120730255,120730844,"deseq2"
17.4802082258883,-7.60440189411341,2.52308185879832,-3.01393387915491,0.00257884003012139,0.0368726110627229,"chr2:120827053:120827232","chr2",120827053,120827232,"deseq2"
32.0595014844862,8.40075946345211,1.94268492101879,4.32430363388344,1.53014428613524e-05,0.000560972809423892,"chr2:120978685:120978927","chr2",120978685,120978927,"deseq2"
26.403604726546,-8.19945619639019,2.08208767052295,-3.93809363192221,8.21315467417297e-05,0.00227724832569171,"chr2:121009002:121009153","chr2",121009002,121009153,"deseq2"
97.3009836981529,1.34984694745783,0.304417437890439,4.43419718926761,9.2416011890562e-06,0.000370967024346124,"chr2:121009315:121009491","chr2",121009315,121009491,"deseq2"
24.3681162496733,-8.08445790963272,2.18026777453636,-3.70801146723911,0.000208893198862127,0.00495410465322552,"chr2:121171656:121171893","chr2",121171656,121171893,"deseq2"
22.0527682239688,7.86364633639669,2.33156321744561,3.37269274002867,0.000744369680878538,0.0138008692580927,"chr2:121234575:121234804","chr2",121234575,121234804,"deseq2"
24.8408049361385,-8.11146288491457,2.14303635029949,-3.7850328034711,0.000153688304805742,0.00382190792926594,"chr2:121289213:121289393","chr2",121289213,121289393,"deseq2"
25.1977464892266,-8.13245116232742,2.13163141844328,-3.81513008860908,0.000136111209996328,0.00345697596668221,"chr2:121456724:121456884","chr2",121456724,121456884,"deseq2"
90.6022254679508,1.00259795824917,0.341679675177897,2.93432132808943,0.00334277947636205,0.0450997050711676,"chr2:121480973:121481259","chr2",121480973,121481259,"deseq2"
24.817651430984,8.03285635494814,2.14289254824855,3.74860436260027,0.000177821341474294,0.00433342070778587,"chr2:121957318:121957475","chr2",121957318,121957475,"deseq2"
32.635488978189,-8.50388366715213,1.97692671861804,-4.30156747190748,1.69594115243056e-05,0.000613661533549966,"chr2:122117916:122118186","chr2",122117916,122118186,"deseq2"
23.4261289790691,7.94979657990759,2.20464619115327,3.60592852123314,0.000311038751347157,0.00678645858780442,"chr2:122149348:122149498","chr2",122149348,122149498,"deseq2"
23.4261289790691,7.94979657990759,2.20464619115327,3.60592852123314,0.000311038751347157,0.00678645858780442,"chr2:122164456:122164619","chr2",122164456,122164619,"deseq2"
20.2065883100896,7.73498443692995,2.4220998015369,3.19350360047998,0.00140557584790163,0.0228187073646844,"chr2:122233926:122234192","chr2",122233926,122234192,"deseq2"
35.5874820915927,-8.6311049587746,1.81657777757309,-4.75129942980233,2.0211357615685e-06,0.000107532897651728,"chr2:122369411:122369687","chr2",122369411,122369687,"deseq2"
23.4902129678073,-8.02947816225976,2.37681160635133,-3.37825603880566,0.000729471264993665,0.0136067722535491,"chr2:122631420:122631757","chr2",122631420,122631757,"deseq2"
18.8286871307856,7.63391046657568,2.4439954444181,3.12353710969917,0.00178691330162384,0.0275616265457916,"chr2:122725636:122725868","chr2",122725636,122725868,"deseq2"
20.8068468673705,7.77733269818023,2.37740224613271,3.27135751252507,0.0010703250898632,0.0184657179633064,"chr2:122753827:122754067","chr2",122753827,122754067,"deseq2"
18.13519611693,7.57999447650298,2.48077879202287,3.05548987313057,0.0022469319068945,0.0331083516147178,"chr2:125259364:125259522","chr2",125259364,125259522,"deseq2"
19.5221781446413,7.68588247394341,2.41215045781503,3.18631967962124,0.00144095281055863,0.0232838346589852,"chr2:125782975:125783134","chr2",125782975,125783134,"deseq2"
18.4062991541407,-7.67793962696193,2.55094018847344,-3.00984698177367,0.00261379335710379,0.037321349363559,"chr2:126674963:126675231","chr2",126674963,126675231,"deseq2"
42.6972411597929,-8.89254901773678,1.66773514421073,-5.33211106608014,9.70775303661164e-08,9.25386127950006e-06,"chr2:126706825:126707057","chr2",126706825,126707057,"deseq2"
87.0149340891231,1.18045675400058,0.324665192444461,3.6359202694712,0.000276990001158359,0.00620834155822106,"chr2:127069930:127070316","chr2",127069930,127070316,"deseq2"
20.2247500069042,7.73716070336238,2.36379645989687,3.27319244047769,0.00106340050055123,0.0183842921251991,"chr2:127080306:127080484","chr2",127080306,127080484,"deseq2"
64.3179301589706,-1.42600733734328,0.463604609524516,-3.07591276714403,0.00209859232595134,0.0313119800130224,"chr2:127183057:127183329","chr2",127183057,127183329,"deseq2"
87.9015978718494,-1.62510059089024,0.338161141238978,-4.80569880068443,1.54211915577114e-06,8.56382345638273e-05,"chr2:128126871:128127256","chr2",128126871,128127256,"deseq2"
24.0208179189243,-8.06308992710957,2.17698716509234,-3.70378386074112,0.000212407253907428,0.00501613474272801,"chr2:129197910:129198064","chr2",129197910,129198064,"deseq2"
30.5614276119602,-8.41060929581761,1.93860933531902,-4.33847559824813,1.43474411153705e-05,0.000530328309498798,"chr2:129234123:129234365","chr2",129234123,129234365,"deseq2"
24.8986927354815,-8.11527006966537,2.14515050732904,-3.78307724420224,0.000154901316245004,0.00385043242020428,"chr2:129296201:129296354","chr2",129296201,129296354,"deseq2"
23.9149933829608,7.97911977907859,2.18204559466854,3.65671542270895,0.000255467725361869,0.00581754732373995,"chr2:129296479:129296631","chr2",129296479,129296631,"deseq2"
17.2370784931104,7.50664059838583,2.53885639289816,2.95670153671702,0.00310948947060493,0.0426840970588101,"chr2:129696269:129696432","chr2",129696269,129696432,"deseq2"
18.4194339108577,7.60163763114778,2.49939862295068,3.04138666051341,0.0023549120485031,0.0343611104277208,"chr2:130578220:130578445","chr2",130578220,130578445,"deseq2"
16.9399885177411,-7.55975544253358,2.56916949616292,-2.94248995787322,0.0032558434541093,0.0441821211809089,"chr2:130750584:130750733","chr2",130750584,130750733,"deseq2"
51.0900611746425,-9.15174988658308,1.58226888138238,-5.78394101929596,7.29705358150139e-09,1.34776117811496e-06,"chr2:131179241:131179429","chr2",131179241,131179429,"deseq2"
51.9872224358777,-9.17667886274988,1.57713528278941,-5.81857432453067,5.93516678780841e-09,1.1702905728731e-06,"chr2:131180043:131180268","chr2",131180043,131180268,"deseq2"
58.1419609088086,-9.33876832870441,1.54538438468198,-6.04300678929546,1.51268286124911e-09,4.5509141854023e-07,"chr2:131210544:131210693","chr2",131210544,131210693,"deseq2"
57.3895049132763,-9.32031676721741,1.55035112168028,-6.01174575028912,1.8353601700393e-09,5.25101942766392e-07,"chr2:131222697:131222846","chr2",131222697,131222846,"deseq2"
53.0140658988751,9.12733357168335,1.5704963434834,5.81175092164729,6.18227794943107e-09,1.20678479103192e-06,"chr2:131235156:131235321","chr2",131235156,131235321,"deseq2"
69.6690475315192,9.52229500509627,1.50942027245608,6.30857765650776,2.81611424413122e-10,1.53337369737142e-07,"chr2:131496581:131496750","chr2",131496581,131496750,"deseq2"
53.5307357816072,-9.21958196391428,1.56765629980478,-5.88112455840124,4.07488359966938e-09,8.98209753190486e-07,"chr2:131825833:131826021","chr2",131825833,131826021,"deseq2"
29.2104666693036,8.26834412435446,1.9876060951543,4.15995108110825,3.18315765052632e-05,0.00103790500711156,"chr2:131826379:131826531","chr2",131826379,131826531,"deseq2"
33.4918877542339,8.4654908971747,1.85141666874239,4.57243960265576,4.82078205381007e-06,0.000219131576768399,"chr2:132263880:132264044","chr2",132263880,132264044,"deseq2"
159.22224494235,1.50964807823762,0.420052684251079,3.59394936596872,0.000325703159037679,0.00706941795360139,"chr2:132577468:132577945","chr2",132577468,132577945,"deseq2"
36.8898010176112,-8.6818932638322,1.76736077722279,-4.91234917947813,8.99916016749112e-07,5.48263030454717e-05,"chr2:132692452:132692605","chr2",132692452,132692605,"deseq2"
19.2379403507135,7.66552254662344,2.41511643570376,3.17397639024791,0.00150365921341081,0.0239915445573324,"chr2:132816398:132816575","chr2",132816398,132816575,"deseq2"
24.524332788649,8.0159830841984,2.1589631674756,3.71288552067852,0.000204909588754871,0.00487746661813949,"chr2:134643799:134644012","chr2",134643799,134644012,"deseq2"
127.111362501615,1.8503878372062,0.293270443524419,6.30949309098081,2.79950863120671e-10,1.53337369737142e-07,"chr2:136920729:136921170","chr2",136920729,136921170,"deseq2"
69.4198081445012,1.51235607024262,0.48586314109982,3.11272031629975,0.00185371596733043,0.0283225477573928,"chr2:136921237:136921441","chr2",136921237,136921441,"deseq2"
21.0495668261514,-7.87249443170797,2.31790970264986,-3.3963766676105,0.000682843220045821,0.0129312603951896,"chr2:144555410:144555575","chr2",144555410,144555575,"deseq2"
354.423122297152,-1.02940962660317,0.194739997714195,-5.28607188397917,1.24970801791853e-07,1.11018582139749e-05,"chr2:146855677:146855992","chr2",146855677,146855992,"deseq2"
36.7450957519081,-8.67610574909578,1.77209102627638,-4.89597070378856,9.78216398747426e-07,5.88077960595784e-05,"chr2:148673174:148673333","chr2",148673174,148673333,"deseq2"
25.5160866876497,-8.14999658207792,2.11909356128965,-3.84598241953882,0.000120070372245573,0.00312434564249346,"chr2:148673569:148673719","chr2",148673569,148673719,"deseq2"
34.6517194756925,-8.59181423128014,1.81956514736022,-4.72190525507974,2.33645525291948e-06,0.000121215298521463,"chr2:148680540:148680700","chr2",148680540,148680700,"deseq2"
19.4771238134049,-7.76080524080972,2.40252534534612,-3.23026987242528,0.00123673420496634,0.0206765946355945,"chr2:150664234:150664394","chr2",150664234,150664394,"deseq2"
18.9446217083785,7.64366897325954,2.43941418525642,3.13340351116146,0.00172791719101554,0.0268289137679229,"chr2:150772766:150772931","chr2",150772766,150772931,"deseq2"
48.2870682003878,8.99063957526154,1.6584251270057,5.42119112214261,5.92032216270334e-08,6.35183093798125e-06,"chr2:151739211:151739510","chr2",151739211,151739510,"deseq2"
25.6179961740253,8.07879678112754,2.11214295964904,3.82492896336427,0.000130809798661911,0.00335149863867535,"chr2:151740073:151740229","chr2",151740073,151740229,"deseq2"
42.0991051869939,-8.87077709578863,1.77828537479171,-4.98838781532894,6.0885250802917e-07,3.9927726551823e-05,"chr2:151741477:151741753","chr2",151741477,151741753,"deseq2"
27.6577075408694,-8.26667474776114,2.0361743573626,-4.05990514410992,4.90926556839149e-05,0.00148509770830615,"chr2:151744042:151744212","chr2",151744042,151744212,"deseq2"
60.2700938163302,-1.80331199484481,0.487515492110441,-3.69898397902869,0.000216464262617313,0.00508707027084884,"chr2:151979538:151980039","chr2",151979538,151980039,"deseq2"
25.902233967953,8.09399745155739,2.1066368456379,3.84214178552758,0.00012196534247735,0.00316518773396644,"chr2:152343489:152343647","chr2",152343489,152343647,"deseq2"
23.0395778801594,7.92637346127142,2.24526876633479,3.53025596762323,0.000415157803198997,0.00860464672716956,"chr2:152363700:152363865","chr2",152363700,152363865,"deseq2"
70.3877192531707,1.55692857546751,0.471124813037735,3.3047051065485,0.00095076379741756,0.0168002812704438,"chr2:152669578:152670141","chr2",152669578,152670141,"deseq2"
59.1548408381122,-9.36094833033981,1.62535539360715,-5.75932400209719,8.44514618059269e-09,1.48310632384955e-06,"chr2:152788812:152789129","chr2",152788812,152789129,"deseq2"
159.294249722485,1.43861532362469,0.232671190646538,6.18304019344691,6.28786962114662e-10,2.47967236782583e-07,"chr2:152817903:152818094","chr2",152817903,152818094,"deseq2"
39.0507083155088,-8.7638742062038,1.72522692623606,-5.07983852612597,3.77755814266966e-07,2.70524148462472e-05,"chr2:152848560:152848718","chr2",152848560,152848718,"deseq2"
257.620124938446,-1.07514393820513,0.285314786638399,-3.76827275891503,0.000164381031809098,0.00404302525138559,"chr2:153241240:153241641","chr2",153241240,153241641,"deseq2"
91.2927493350033,-1.54141306449722,0.322131942102774,-4.78503638737398,1.70956358511264e-06,9.36889001362436e-05,"chr2:153344932:153345459","chr2",153344932,153345459,"deseq2"
25.5111424448396,8.07241318177282,2.11519712983784,3.81638811243645,0.000135419440057728,0.00344390223048772,"chr2:153346767:153346917","chr2",153346767,153346917,"deseq2"
19.9314313645692,7.71638659250316,2.37535064493783,3.2485252688683,0.00116004904794528,0.0196935028165579,"chr2:153446250:153446404","chr2",153446250,153446404,"deseq2"
20.2338308553114,7.73829532127418,2.35936638335791,3.27981926667143,0.00103873606322959,0.0180380334217182,"chr2:153454937:153455122","chr2",153454937,153455122,"deseq2"
36.6486350632091,-8.67296695442366,1.7739963651063,-4.88894291161862,1.01378887485625e-06,6.03381360451599e-05,"chr2:153492617:153492768","chr2",153492617,153492768,"deseq2"
94.1290843545939,-1.57151924838086,0.440525765307991,-3.56737192722914,0.000360579516400487,0.00765002670836584,"chr2:153607830:153608206","chr2",153607830,153608206,"deseq2"
17.4994946705663,-7.60539623803911,2.55713539480588,-2.97418597915753,0.00293766965564833,0.0409400882167895,"chr2:153675414:153675643","chr2",153675414,153675643,"deseq2"
19.3709914370579,-7.75171661283579,2.47992435747202,-3.12578752230077,0.00177329626013548,0.0273660592868342,"chr2:154354000:154354255","chr2",154354000,154354255,"deseq2"
39.471771206025,8.70253993604533,1.71560644048333,5.07257359886898,3.92471264264523e-07,2.79008347610218e-05,"chr2:154634181:154634342","chr2",154634181,154634342,"deseq2"
20.6636956060462,-7.84621347324829,2.33994771548987,-3.35315760318417,0.000798951984621165,0.0145858093782966,"chr2:155134554:155134715","chr2",155134554,155134715,"deseq2"
116.462156724243,1.11539626381202,0.307937161294783,3.62215543951277,0.000292158470848633,0.00646147372151591,"chr2:155518470:155518826","chr2",155518470,155518826,"deseq2"
25.902233967953,8.09399745155739,2.1066368456379,3.84214178552758,0.00012196534247735,0.00316518773396644,"chr2:155584254:155584413","chr2",155584254,155584413,"deseq2"
44.6845135249705,-8.95886581225994,1.63980013471405,-5.46338887441437,4.6712973734806e-08,5.27350621282776e-06,"chr2:155592491:155592641","chr2",155592491,155592641,"deseq2"
31.8541033156397,-8.4696290796073,1.91830585612987,-4.4151609361682,1.00934870123078e-05,0.00039777607661941,"chr2:155604683:155604841","chr2",155604683,155604841,"deseq2"
21.5139591538371,7.82600270345311,2.30827720404192,3.39040852188349,0.000697885413684545,0.0131947140167472,"chr2:155692543:155692701","chr2",155692543,155692701,"deseq2"
17.5188095805532,-7.60868452755111,2.57379731791198,-2.95620967299932,0.00311445289316581,0.0426974755006186,"chr2:156779012:156779274","chr2",156779012,156779274,"deseq2"
23.0946985253631,-8.00534775978881,2.29289542916913,-3.49137063031683,0.000480549125523824,0.00970828996580061,"chr2:156782606:156782948","chr2",156782606,156782948,"deseq2"
18.1458467550605,-7.65843924870197,2.47966187700131,-3.08850142825256,0.00201168726652639,0.0301908272848579,"chr2:157026797:157026957","chr2",157026797,157026957,"deseq2"
117.379157397716,1.14876693863668,0.377282527815002,3.04484531867845,0.00232800007549419,0.0340450324245098,"chr2:158047769:158048185","chr2",158047769,158048185,"deseq2"
33.566958513994,8.46751696975685,1.86603419504177,4.53770728974626,5.68691204673166e-06,0.000250287020765255,"chr2:158144356:158144561","chr2",158144356,158144561,"deseq2"
17.4598667998889,7.52649380868774,2.56596795555788,2.93319867552725,0.00335489133101005,0.0451795644980161,"chr2:160378332:160378555","chr2",160378332,160378555,"deseq2"
16.9528406991827,7.48352420997947,2.56845212392278,2.91363196544615,0.00357250806008417,0.0474532164148413,"chr2:160578807:160578971","chr2",160578807,160578971,"deseq2"
254.633554313873,1.12248159344004,0.280481705261936,4.00197792719416,6.28151598915944e-05,0.00183861926132042,"chr2:160602951:160603385","chr2",160602951,160603385,"deseq2"
56.9316380059139,9.232242291811,1.55974302441996,5.9190790708901,3.23749298626753e-09,7.77668607660505e-07,"chr2:160646043:160646208","chr2",160646043,160646208,"deseq2"
61.7906155271069,9.34877453115262,1.53091066769346,6.10667541120339,1.01727824710485e-09,3.53413362454014e-07,"chr2:164748280:164748442","chr2",164748280,164748442,"deseq2"
43.8838129524343,-8.93218988772765,1.6508843878207,-5.41054840279814,6.28320371698282e-08,6.6194798725939e-06,"chr2:164758616:164758776","chr2",164758616,164758776,"deseq2"
48.3214031469156,-9.07200746109864,1.60497244244226,-5.65243814859147,1.58187729407373e-08,2.34926891268736e-06,"chr2:164823175:164823337","chr2",164823175,164823337,"deseq2"
43.4979417323291,-8.91992589776297,1.6538683327873,-5.39337123816261,6.91478821205602e-08,7.13041720842137e-06,"chr2:164823377:164823530","chr2",164823377,164823530,"deseq2"
104.132655949328,1.27377566957604,0.349836158528816,3.64106350507823,0.000271514147484039,0.00610906831839089,"chr2:165982866:165983301","chr2",165982866,165983301,"deseq2"
33.021388663603,-8.52213118530033,1.86456536015793,-4.57057251378868,4.86393577868738e-06,0.000220749309271453,"chr2:166712825:166712983","chr2",166712825,166712983,"deseq2"
75.6221691346969,-9.7177743960025,1.49809628269772,-6.48674888806418,8.7708338259011e-11,7.64044352610027e-08,"chr2:166713745:166713908","chr2",166713745,166713908,"deseq2"
141.362285635058,-1.09550923591321,0.362064877090582,-3.02572634141239,0.0024803668173713,0.0357448418014508,"chr2:166806033:166806472","chr2",166806033,166806472,"deseq2"
18.4352572864666,-7.68152089264763,2.46390750481155,-3.11761739336687,0.00182319320726478,0.0280028083005287,"chr2:166807925:166808076","chr2",166807925,166808076,"deseq2"
55.1127006372566,9.18373937411685,1.5584051846906,5.89303697416802,3.79161524226127e-09,8.65413810805407e-07,"chr2:167061671:167061835","chr2",167061671,167061835,"deseq2"
21.6571362766518,7.8376499226261,2.3683816517865,3.30928502030661,0.000935345659496115,0.0165931457192981,"chr2:167222078:167222402","chr2",167222078,167222402,"deseq2"
94.1855199837622,1.00374201715184,0.329989224072642,3.04174180224407,0.00235213560954848,0.0343377675966226,"chr2:167505259:167505458","chr2",167505259,167505458,"deseq2"
68.4618735410519,9.49341808962058,1.61425539468127,5.88098891965917,4.07822469965696e-09,8.98209753190486e-07,"chr2:167510490:167510779","chr2",167510490,167510779,"deseq2"
359.093666902066,1.01377148391374,0.198967639050594,5.09515762840185,3.48451207906756e-07,2.52637947198482e-05,"chr2:167631992:167632212","chr2",167631992,167632212,"deseq2"
50.7108045505297,9.06256146722328,1.59117159738267,5.69552742276844,1.22991114109416e-08,1.91772981029009e-06,"chr2:167641444:167641596","chr2",167641444,167641596,"deseq2"
35.0744155435018,8.53147871206573,1.81052626275874,4.71215407782384,2.45111935237961e-06,0.000125601036875888,"chr2:167672266:167672422","chr2",167672266,167672422,"deseq2"
