"gene_id","gene_label","log2FC_deseq2","padj_deseq2","logFC_limma","padj_limma","gene_symbol_limma","entrez_id","gene_symbol","mean_log2FoldChange","best_padj","n_dars","representative_annotation","direction"
"ENSMUSG00000001576","Ergic1",-1.52311722396133,0.00548610997283452,-1.7867855170047,0.0329556088758727,"Ergic1","67458","Ergic1",-8.00412013477538,6.0901849384019e-09,7,"Intron (ENSMUST00000235532.1/19252, intron 3 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000026594","Ralgps2",-1.52239690033827,0.000205198069781428,-1.83101656577215,0.0132309179416583,"Ralgps2","78255","Ralgps2",-8.06721646846242,3.61296658968182e-09,21,"Intron (ENSMUST00000172057.7/78255, intron 1 of 18)","Up in CMP and more open in CMP"
"ENSMUSG00000051469","Zfp24",-1.52144256104236,1.75187658865626e-08,-1.58217795678711,0.00698344898101846,"Zfp24","59057","Zfp24",-2.23340967475599,1.27763160400991e-09,6,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000031918","Mtmr2",-1.52055655734771,5.3332024575717e-06,-1.57737629960141,0.0166326669366241,"Mtmr2","77116","Mtmr2",-0.751589782673554,4.84879919778845e-06,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000048281","Dleu7",-1.51966385116649,0.0142840203679269,-5.01755702009184,0.00331722040285911,"Dleu7","239133","Dleu7",-8.27171462334284,3.57625276637956e-08,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000034218","Atm",-1.51774881484363,3.22100638358496e-14,-1.65053963303619,0.00117067495546858,"Atm","11920","Atm",-0.0350671238565852,0.00155010026585962,2,"Intron (ENSMUST00000215668.1/75311, intron 5 of 6)","Up in CMP and more open in CMP"
"ENSMUSG00000032624","Eml4",-1.5171419182636,5.21772524189342e-13,-1.5915293710936,0.00164466364671413,"Eml4","78798","Eml4",-8.14217351276991,3.67123820106759e-10,17,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000001029","Icam2",-1.50836423358149,0.00273671506996521,-1.8389091033774,0.0480085297923725,"Icam2","15896","Icam2",-6.26330004135325,1.5868155780674e-08,7,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000005034","Prkacb",-1.50663493719786,2.45666664258867e-12,-1.57100802377961,0.00162176347285362,"Prkacb","18749","Prkacb",-3.75034206983426,6.61515264949608e-09,15,"Intron (ENSMUST00000102515.9/18749, intron 9 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000035049","Rrp12",-1.5025747859275,3.76668073576713e-05,-1.57916226727641,0.0296618946335772,"Rrp12","107094","Rrp12",-9.53445284819018,4.86276937669825e-10,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000022325","Pop1",-1.50208188802321,0.000101417512396981,-1.67995096594439,0.026474338191142,"Pop1","67724","Pop1",-7.07753163716858,8.55715293420758e-10,4,"Exon (ENSMUST00000052290.13/67724, exon 17 of 17)","Up in CMP and more open in CMP"
"ENSMUSG00000035051","Dhx57",-1.50206447569752,3.54922835256047e-05,-1.68294640969924,0.0215725070316333,"Dhx57","106794","Dhx57",-7.15668781716073,0.00616666960819293,1,"Exon (ENSMUST00000227729.1/378462, exon 4 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000046865","Fbl",-1.50128698235802,3.61182960956437e-08,-1.67298940421994,0.00720179545805064,"Fbl","14113","Fbl",-7.9726602162012,2.37844213952864e-07,5,"Intron (ENSMUST00000059886.11/319482, intron 10 of 19)","Up in CMP and more open in CMP"
"ENSMUSG00000035311","Gnptab",-1.50092389609645,7.37225791834542e-08,-1.6063482844447,0.00811715553357744,"Gnptab","432486","Gnptab",-7.95401829344349,1.37497505006129e-08,12,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000030753","Thap12",-1.50058487336095,2.03665926106924e-06,-1.59044678087499,0.00483173906744585,"Thap12","72981","Thap12",-3.98137327007325,7.64809149480764e-06,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000033991","Skic3",-1.49913065824825,1.05729944431486e-06,-1.7307010370475,0.00406360654558661,"Skic3","218343","Skic3",-8.55467421374886,7.47394977749435e-08,3,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000033554","Dph5",-1.4966199670391,9.54244986928158e-06,-1.67084292509852,0.0176931706747916,"Dph5","69740","Dph5",-7.3419388034716,6.82655702459539e-10,16,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000027351","Spred1",-1.49436951217466,0.000274641529317085,-1.87944520373184,0.00674315038754732,"Spred1","114715","Spred1",-7.63177570911476,1.39842403260651e-10,14,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000005102","Eif2ak4",-1.49111336402,0.000178707671513528,-1.64860345899502,0.031668317631694,"Eif2ak4","27103","Eif2ak4",-2.49478729107977,3.17617899447657e-06,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000024683","Mrpl16",-1.49021896880274,0.0155740722371101,-2.3082897682141,0.0315696652024941,"Mrpl16","94063","Mrpl16",-7.61283006900456,4.33454911280321e-06,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000039852","Rere",-1.49002235365202,2.13756405092565e-06,-1.59795673465337,0.009247653824779,"Rere","68703","Rere",-3.92333264356324,2.46145939437858e-11,46,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000000982","Ccl3",-1.48902243146379,0.000944859603170101,-1.65050672015449,0.0228420540462052,"Ccl3","20302","Ccl3",-8.81528639202171,2.14427377763744e-10,5,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000004356","Utp20",-1.48385498891688,3.54758456476941e-06,-1.58371506146461,0.00552909593358082,"Utp20","70683","Utp20",-6.10821309315688,6.0040543452022e-07,4,"Intron (ENSMUST00000004470.8/70683, intron 18 of 61)","Up in CMP and more open in CMP"
"ENSMUSG00000041360","Pum3",-1.48300981413175,1.65833889385235e-08,-1.53115547938866,0.00451648765203957,"Pum3","52874","Pum3",-7.56028817536318,3.23848406959845e-05,6,"3' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000014303","Glis2",-1.4823552476797,0.0147264453808226,-5.07726041220414,0.002737803995249,"Glis2","83396","Glis2",-8.57366766834339,3.16868907504453e-08,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034353","Ramp1",-1.47709314633128,1.77045643464323e-09,-1.6100631894777,0.00511364568669071,"Ramp1","51801","Ramp1",-8.67979375895946,4.515687024627e-09,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000015112","Slc25a13",-1.47526664728222,3.5774071473786e-05,-1.58639233114437,0.0268633621777622,"Slc25a13","50799","Slc25a13",-8.15964356142121,2.39574209279798e-09,13,"Intron (ENSMUST00000015256.14/50799, intron 13 of 17)","Up in CMP and more open in CMP"
"ENSMUSG00000057147","Dph6",-1.47458101682027,0.0306053480604176,-2.51969607653394,0.0380332164364449,"Dph6","66632","Dph6",-6.01596753505319,2.79785241729545e-07,4,"Intron (ENSMUST00000028640.13/66632, intron 3 of 7)","Up in CMP and more open in CMP"
"ENSMUSG00000021733","Slc4a7",-1.47435942246309,4.00756658897419e-07,-1.63003488021439,0.0061592287752324,"Slc4a7","218756","Slc4a7",-7.49519530776944,3.35110835398523e-12,19,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034158","Lrrc58",-1.4705557663326,1.32989888111586e-09,-1.66255126477235,0.00171576831573004,"Lrrc58","320184","Lrrc58",-8.4435742276842,3.43693742838397e-08,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000033307","Mif",-1.46781636793769,2.49854905871899e-07,-1.54397350478083,0.00705451556919608,"Mif","17319","Mif",-8.51761482374013,1.16226992758525e-07,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000033769","Exoc6b",-1.46410710382424,0.0491803257668492,-2.79877470063496,0.0365538498640092,"Exoc6b","75914","Exoc6b",-6.68297394524872,5.82677077394874e-08,9,"Intron (ENSMUST00000160197.5/75914, intron 8 of 21)","Up in CMP and more open in CMP"
"ENSMUSG00000034403","Pja1",-1.46404577184991,1.46182924685845e-05,-1.62581924114867,0.0213666308079591,"Pja1","18744","Pja1",-7.18828271348154,3.10780664137455e-08,16,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000025423","Pias2",-1.46355020819635,3.90646424701948e-05,-1.65898717627095,0.0264571043206721,"Pias2","17344","Pias2",-3.4157315472917,2.03709810252097e-08,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000040407","Akap9",-1.46193384362402,2.79884927847089e-10,-1.51941980012584,0.00144415364066327,"Akap9","100986","Akap9",-3.28575913307848,1.38485965810579e-07,5,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039087","Rreb1",-1.45630742591192,1.31189780957731e-06,-1.56198540137055,0.0074913927300217,"Rreb1","68750","Rreb1",-6.74745973334896,3.08057712067539e-10,48,"Exon (ENSMUST00000223604.1/ENSMUST00000223604.1, exon 1 of 2)","Up in CMP and more open in CMP"
"ENSMUSG00000026558","Uck2",-1.45529161827641,1.59464208773189e-09,-1.54330477779697,0.00359026607547031,"Uck2","80914","Uck2",-6.92378728080639,1.11047715942246e-10,12,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000032103","Pus3",-1.45488291620581,0.00198297202329237,-1.7509304479345,0.0410934505746637,"Pus3","67049","Pus3",-8.19610495812245,3.03382131639456e-06,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039007","Cpq",-1.454199785523,0.00725216124891958,-2.05773515618693,0.0199982179254003,"Cpq","54381","Cpq",-7.61214299453435,6.46100656732685e-05,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021756","Il6st",-1.45407511062716,6.90995424012157e-08,-1.61854040486337,0.00745217204945847,"Il6st","16195","Il6st",-8.62404072705802,1.06785045577596e-08,8,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000024613","Tcof1",-1.45086916958157,3.75084803700869e-09,-1.57607626129557,0.00558585734625658,"Tcof1","21453","Tcof1",-5.17251066187486,1.15899679513597e-07,5,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000041057","Wdr43",-1.44956955802231,1.24060243463541e-16,-1.52519711696161,0.000956948550808897,"Wdr43","72515","Wdr43",-0.264314601069556,3.26666685275815e-08,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000028851","Nudc",-1.44888635133689,4.09307695664827e-11,-1.58590030530449,0.00149900189038822,"Nudc","18221","Nudc",-6.95938048489991,0.0241266989850976,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000032324","Tspan3",-1.44871511096936,0.00466007756459059,-1.60576481038708,0.0393128772476083,"Tspan3","56434","Tspan3",-6.74861903907129,1.76508004765013e-06,5,"Intron (ENSMUST00000214970.1/56434, intron 1 of 7)","Up in CMP and more open in CMP"
"ENSMUSG00000037649","H2-DMa",-1.44504875803794,5.52060983134679e-05,-1.5460680591645,0.0280445141720383,"H2-DMa","14998","H2-DMa",-8.85441610806909,1.13988383901907e-07,1,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022009","Nufip1",-1.44197413237118,1.60750750744683e-05,-1.64825473145654,0.014335599659236,"Nufip1","27275","Nufip1",-7.47913393729778,3.05797053832959e-07,6,"Intron (ENSMUST00000022586.1/27275, intron 3 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000045598","Zfp553",-1.44177775231073,0.0019538661602224,-1.63845375965141,0.0481444134047869,"Zfp553","233887","Zfp553",-8.41174933483447,9.20829852557131e-07,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000020176","Grb10",-1.4415402748112,0.000154769949638404,-1.58189722536032,0.0257227235110026,"Grb10","14783","Grb10",-8.11945693834334,5.68249056000764e-08,12,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000039735","Fnbp1l",-1.43886702082112,0.000199587778346082,-1.74477319566658,0.0117083862733134,"Fnbp1l","214459","Fnbp1l",-8.06674548656213,2.33149113306601e-08,13,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000006494","Pdk1",-1.43723733651659,0.00066888593315508,-1.88564910499097,0.00700814525231826,"Pdk1","228026","Pdk1",-0.252900771662053,1.39191415230185e-05,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000039756","Dnttip2",-1.43713459246616,3.85549979322295e-13,-1.52734952237549,0.00164466364671413,"Dnttip2","99480","Dnttip2",-1.9001308497205,8.72207261445853e-11,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000025403","Shmt2",-1.43630080574712,8.19610969061331e-09,-1.57306600124622,0.0036375369076744,"Shmt2","108037","Shmt2",-3.64797945414183,6.85980884524754e-07,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022052","Ppp2r2a",-1.4357846562719,2.41275897728371e-05,-1.60655578666735,0.0263622264566894,"Ppp2r2a","71978","Ppp2r2a",-5.93820583944474,7.95562482364514e-05,4,"Intron (ENSMUST00000089230.6/71978, intron 2 of 9)","Up in CMP and more open in CMP"
"ENSMUSG00000033943","Mga",-1.4350308957704,4.93725458248887e-20,-1.52552878999508,0.000467378705137203,"Mga","29808","Mga",-3.90131804673492,1.13636977371999e-07,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034926","Dhcr24",-1.43438178224171,0.000734366138889003,-1.63188673470542,0.0480709262831161,"Dhcr24","74754","Dhcr24",-7.98476365924754,4.91322937339552e-09,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000020547","Bzw2",-1.4300271887974,6.86412191096752e-09,-1.51826472300539,0.00474933720113365,"Bzw2","66912","Bzw2",-8.05523472889937,7.32422075915409e-06,1,"Intron (ENSMUST00000020856.5/66912, intron 1 of 11)","Up in CMP and more open in CMP"
"ENSMUSG00000021458","Aopep",-1.42714476212948,0.00967970694757017,-2.01665285983774,0.0330659666616496,"Aopep","72061","Aopep",-7.86752987056904,1.40026837197048e-09,26,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000017493","Igfbp4",-1.42540458812007,3.16978617968272e-10,-1.50533666909609,0.00243733267094812,"Igfbp4","16010","Igfbp4",-8.93128853109434,2.67171576648027e-09,4,"Promoter (1-2kb)","Up in CMP and more open in CMP"
"ENSMUSG00000057561","Eif1a",-1.42404955299906,1.32235687226856e-08,-1.47847112346882,0.00467610673250517,"Eif1a","13664","Eif1a",-8.20401322562035,1.07367250209071e-07,2,"Intron (ENSMUST00000235849.1/13664, intron 3 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000055296","Tmem245",-1.41990487831577,3.45955509286595e-05,-1.56760582197041,0.0243312568478512,"Tmem245","242474","Tmem245",-6.60783202071625,1.45459953095421e-07,5,"Intron (ENSMUST00000068792.12/242474, intron 3 of 17)","Up in CMP and more open in CMP"
"ENSMUSG00000032040","Dcps",-1.41930261892113,0.000221771651239868,-1.51120952082687,0.0386554032222212,"Dcps","69305","Dcps",-7.71359916975458,2.45639796926162e-05,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000034024","Cct2",-1.41742139254769,6.27949665058838e-21,-1.49184715571538,0.00035866036968668,"Cct2","12461","Cct2",-7.66480454953663,0.000111987844076738,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000026004","Kansl1l",-1.41549120677272,0.000806058867014817,-1.57625820934957,0.0215347354709809,"Kansl1l","68691","Kansl1l",-5.26149100897438,4.42883231070448e-06,3,"Exon (ENSMUST00000195562.1/ENSMUST00000195562.1, exon 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000026496","Parp1",-1.41431638978412,2.54278119598118e-18,-1.50698834493343,0.000761779731977136,"Parp1","11545","Parp1",-6.99696939074834,2.54027913021851e-08,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000022270","Retreg1",-1.41333129865449,1.06339251822922e-05,-1.50302953710212,0.0150679277131959,"Retreg1","66270","Retreg1",-8.57594061742956,4.15629507693745e-11,23,"Intron (ENSMUST00000110457.7/17909, intron 40 of 40)","Up in CMP and more open in CMP"
"ENSMUSG00000018697","Aatf",-1.41197616667236,6.08576250004657e-05,-1.51055267929332,0.00900268968563533,"Aatf","56321","Aatf",-7.31279035452983,0.00223048129506179,1,"Intron (ENSMUST00000018841.2/56321, intron 12 of 12)","Up in CMP and more open in CMP"
"ENSMUSG00000031864","Ints10",-1.41011148356676,4.95864731810342e-05,-1.69357553152754,0.00659616674770939,"Ints10","70885","Ints10",-4.95445157787162,3.21939184754552e-07,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000021710","Nln",-1.40873378625834,0.000246427060597343,-1.49975052294393,0.0229927988305725,"Nln","75805","Nln",-7.53850531627923,7.25412753134651e-10,19,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000061838","Suclg2",-1.40384338712031,2.60474067861902e-08,-1.53961843175176,0.00402893269372261,"Suclg2","20917","Suclg2",-7.18781941484337,1.84846958604666e-07,10,"Intron (ENSMUST00000204224.2/20917, intron 9 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000028907","Utp11",-1.4000927257306,0.0050725065270812,-1.99796960846048,0.0110788835915233,"Utp11","67205","Utp11",-9.06200189056804,5.3153874337379e-08,1,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000050332","Amer1",-1.39968862042134,0.000256018709098529,-1.68464503588973,0.0215864996458569,"Amer1","72345","Amer1",-4.83826838717764,3.24556504009912e-06,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000056820","Tsnax",-1.39874451888762,0.00025728830700038,-1.74505251430324,0.0128729910211387,"Tsnax","53424","Tsnax",-5.38641593803241,1.12152274962995e-08,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000061032","Rrp1",-1.39748525966668,8.95580547648529e-07,-1.60383817255516,0.0026045557854359,"Rrp1","18114","Rrp1",-5.36797011502822,2.43060097728518e-08,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000030127","Cops7a",-1.39550016130244,0.00263477965663021,-1.7965929719584,0.0258830590459309,"Cops7a","26894","Cops7a",-7.41682479637601,0.000893181462366417,1,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000001783","Rtcb",-1.39499874683706,4.51832512376054e-07,-1.57382298726162,0.0035593718911386,"Rtcb","28088","Rtcb",-7.96419068838443,6.01470149950978e-07,2,"Intron (ENSMUST00000001834.3/28088, intron 3 of 11)","Up in CMP and more open in CMP"
"ENSMUSG00000054321","Taf4b",-1.39437943512396,0.000247089288690462,-1.55452963470117,0.0345421053204731,"Taf4b","72504","Taf4b",-6.82601347426248,4.66576264081765e-08,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000031264","Btk",-1.38741472505862,0.00505560183417822,-1.62321391809586,0.0213832931121032,"Btk","12229","Btk",-8.94365219047284,3.08362996209178e-08,3,"Intron (ENSMUST00000033617.12/12229, intron 5 of 18)","Up in CMP and more open in CMP"
"ENSMUSG00000038279","Nop2",-1.38588525144642,8.91765713519532e-09,-1.46869213949867,0.00479560753675208,"Nop2","110109","Nop2",-0.0443422862608225,1.19089577754492e-05,4,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000026694","Mettl13",-1.38151547685864,0.0004805941216129,-1.58168536966515,0.0334738732078506,"Mettl13","71449","Mettl13",-7.61025477540757,0.000170084263185768,1,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000027787","Nmd3",-1.38042513241213,2.09832843513751e-07,-1.47013254111179,0.00757278904809935,"Nmd3","97112","Nmd3",-8.94848160661136,1.07136359056225e-08,2,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000025040","Fundc1",-1.37713465414362,0.00214244222112459,-1.52550667430534,0.0429902338820749,"Fundc1","72018","Fundc1",-7.43301882760645,3.17116063230869e-05,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000021540","Smad5",-1.37314127585447,0.00118692342387298,-1.51797687563999,0.0148866107491481,"Smad5","17129","Smad5",-6.92289289809948,6.08200453865134e-09,9,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022403","St13",-1.37306240167801,1.63426181580838e-11,-1.43796562636105,0.00120580110023894,"St13","70356","St13",-8.03020259451111,2.16914671653357e-05,1,"Exon (ENSMUST00000230906.1/ENSMUST00000230906.1, exon 1 of 1)","Up in CMP and more open in CMP"
"ENSMUSG00000025742","Prps2",-1.36864025112179,0.0124399135373434,-1.69239132926808,0.0300776016222012,"Prps2","110639","Prps2",-7.83120723012984,9.41244476518804e-08,8,"Intron (ENSMUST00000026839.4/110639, intron 4 of 6)","Up in CMP and more open in CMP"
"ENSMUSG00000006782","Cnp",-1.368396922978,8.95195342126006e-05,-1.49914534012941,0.0266439576262437,"Cnp","12799","Cnp",-2.3478196852061,2.05805205541192e-05,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000030201","Lrp6",-1.36577156433585,1.07651876851922e-07,-1.44405779590466,0.00343120967999248,"Lrp6","16974","Lrp6",-7.70328241826783,1.47619336482489e-09,10,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000047945","Marcksl1",-1.3648152061897,0.00131932011386648,-1.45701932171454,0.0317597498176817,"Marcksl1","17357","Marcksl1",-1.4388667615396,0.000745516628369974,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000003235","Eif2b5",-1.36423489821171,6.45893682225652e-07,-1.44037751674031,0.00719857849747584,"Eif2b5","224045","Eif2b5",-7.34721115179046,0.00070462707904955,3,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000042644","Itpr3",-1.36108030475855,0.000352948020231576,-1.58083253089287,0.0360615111414962,"Itpr3","16440","Itpr3",-6.07165527546591,3.58390179777815e-08,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000019777","Hdac2",-1.36085622241292,1.21343075881976e-09,-1.43712185577681,0.00257914945182343,"Hdac2","15182","Hdac2",-7.63061328176211,1.07934125503961e-07,3,"Intron (ENSMUST00000167191.7/319415, intron 3 of 4)","Up in CMP and more open in CMP"
"ENSMUSG00000021929","Kpna3",-1.35899058190896,4.3708402875049e-11,-1.42967291803138,0.0022356602987386,"Kpna3","16648","Kpna3",-3.70052874886987,5.71975828139503e-08,4,"Intron (ENSMUST00000022496.8/16648, intron 1 of 16)","Up in CMP and more open in CMP"
"ENSMUSG00000073889","Il11ra1",-1.3575653916967,0.00115342683927537,-1.54352107514529,0.0491227343238847,"Il11ra1","16157","Il11ra1",-5.86073169622976,8.75935882641842e-09,2,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000071708","Sms",-1.35715143189353,9.5071812506093e-07,-1.55466934440751,0.00503768313351026,"Sms","20603","Sms",-7.53295452512457,1.2296101634879e-07,8,"Intron (ENSMUST00000112529.7/20603, intron 9 of 10)","Up in CMP and more open in CMP"
"ENSMUSG00000055932","Fto",-1.35606169499155,3.1031276994093e-06,-1.45097278745342,0.0125184166287038,"Fto","26383","Fto",-8.09769043609796,9.22058415072128e-09,23,"Intron (ENSMUST00000069718.14/26383, intron 1 of 8)","Up in CMP and more open in CMP"
"ENSMUSG00000006191","Cdkal1",-1.3557394111774,9.58521793105739e-05,-1.4283250485314,0.0328276790509257,"Cdkal1","68916","Cdkal1",-7.81488233779463,2.38623849122605e-08,31,"Intron (ENSMUST00000140278.7/68916, intron 15 of 16)","Up in CMP and more open in CMP"
"ENSMUSG00000069135","Cep43",-1.35248968432039,2.63778718084714e-06,-1.48737476266207,0.010479997181002,"Cep43","75296","Cep43",-8.24181037372308,2.41371656544004e-09,7,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000032216","Nedd4",-1.35150582730941,1.5513624196528e-11,-1.42687886231582,0.000817692697007266,"Nedd4","17999","Nedd4",-4.32760783307822,4.47191375397806e-09,8,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000039997","Ifi203",-1.34975831202236,0.0102218528260853,-1.64979878021914,0.0269066670153791,"Ifi203","15950","Ifi203",-8.07200970684199,1.96783458482082e-08,4,"Promoter (2-3kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021175","Cdca7l",-1.34949177912488,0.000146364370490148,-1.45440881238997,0.00827018127857459,"Cdca7l","217946","Cdca7l",-6.66899271811998,3.6672170728501e-08,12,"3' UTR","Up in CMP and more open in CMP"
"ENSMUSG00000027195","Hsd17b12",-1.341792736153,2.49854905871899e-07,-1.49583885292534,0.00606254559316845,"Hsd17b12","56348","Hsd17b12",-8.43557637030022,9.9832871165863e-07,1,"Intron (ENSMUST00000145967.7/56348, intron 2 of 5)","Up in CMP and more open in CMP"
"ENSMUSG00000025626","Phf6",-1.34083971039754,4.44366558815999e-06,-1.42648005845161,0.0071711592655686,"Phf6","70998","Phf6",-3.11790545395862,1.89797313792436e-06,3,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000044786","Zfp36",-1.33927670910432,0.00309168896355038,-1.51989362126872,0.0183244075344289,"Zfp36","22695","Zfp36",-8.2037304300191,1.67586828354694e-11,5,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000029629","Phf14",-1.33912623051715,0.000239925557036656,-1.7143667089412,0.00373750252854406,"Phf14","75725","Phf14",-7.96254399739463,6.27739296485013e-07,6,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000021466","Ptch1",-1.33667781941917,0.00609803184523525,-1.52416058722781,0.0386554032222212,"Ptch1","19206","Ptch1",-6.82739022221902,3.00134789567141e-11,7,"Intron (ENSMUST00000021921.10/19206, intron 15 of 22)","Up in CMP and more open in CMP"
"ENSMUSG00000052833","Sae1",-1.33562677977662,4.46848295972959e-09,-1.48533345278508,0.00219572691390854,"Sae1","56459","Sae1",-7.62829407433597,7.88895077677351e-05,2,"Intron (ENSMUST00000211741.1/56459, intron 6 of 8)","Up in CMP and more open in CMP"
"ENSMUSG00000026192","Atic",-1.33513377489155,1.59370562450494e-12,-1.4110471266987,0.00157935020661983,"Atic","108147","Atic",-5.28109990680248,6.4530929992876e-06,6,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000020728","Cep112",-1.3349089322206,0.0159946860992875,-5.117166390875,0.00241047085133481,"Cep112","76380","Cep112",-6.79100832518579,3.09186020708303e-07,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000030835","Nomo1",-1.33490080035434,8.75021204686492e-06,-1.43308567182467,0.00873299939719031,"Nomo1","211548","Nomo1",-6.49106163223708,3.67123820106759e-10,7,"Promoter (<=1kb)","Up in CMP and more open in CMP"
"ENSMUSG00000022913","Psmg1",-1.33096421105377,0.00802059639194318,-1.76382580251838,0.041082741313074,"Psmg1","56088","Psmg1",-4.493614867954,1.48990527852668e-07,4,"Distal Intergenic","Up in CMP and more open in CMP"
"ENSMUSG00000020430","Pes1",-1.33025995176197,1.62462422426167e-09,-1.4197749860741,0.00382640285873227,"Pes1","64934","Pes1",-7.63916547259274,0.00013670849736566,1,"Promoter (<=1kb)","Up in CMP and more open in CMP"
